"Data Source","World Development Indicators",

"Last Updated Date","2025-04-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Eswatini","SWZ","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","21.0599994659424","","","","","","","","","","33.6100006103516","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.9181060791016","","","","","90.8783493041992","70.7695617675781","91.7838973999023","",
"Sint Maarten (Dutch part)","SXM","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","37.2599983215332","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.1699981689453","","","","","","","","","","","","95.3916091918945","96.3194961547852","96.7864379882812","97.596076965332","97.6965408325195","97.7717971801758","97.5073318481445","","","","",
"Syrian Arab Republic","SYR","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.1399993896484","","","","","69.120002746582","60.9000015258789","67.4899978637695","","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.1295928955078","","","","","",
"Chad","TCD","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.53999996185303","","","","","13.6499996185303","","","","","","","","","25.7535457611084","18.6398696899414","","","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Togo","TGO","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","4.34000015258789","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.4300003051758","","","","57.3642234802246","","43.2296104431152","","58.7547225952148","","","63.2594795227051","","",
"Thailand","THA","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","5.5","","","","","","","","","","12.1599998474121","","","","","","","","","","","","","","","","","","","","","","","","55.0400009155273","","51.3499984741211","","","","60.7999992370605","","","61.4700012207031","64.7194061279297","65.0622253417969","65.7399978637695","65.6598510742188","66.8499984741211","71.2099990844727","69.1674575805664","70.3560180664062","73.2099990844727","74.82958984375","",
"Tajikistan","TJK","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.1999969482422","","","","","","","","","","","97.1600036621094","","","","","","","","","","","","","","","","","95.7501831054688","","","","","","","",
"Turkmenistan","TKM","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.4800033569336","","","","","","","","","","","","","","","","","","","","99.7045211791992","","","","99.6261215209961","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Timor-Leste","TLS","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.1800003051758","","","90.1924514770508","","56.173755645752","43.5238609313965","","","","","58.0148010253906","46.4472427368164","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tonga","TON","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.0400009155273","","","","","","","99.5360336303711","96.2766036987305","","100","","","",
"South Asia (IDA & IBRD)","TSA","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Trinidad and Tobago","TTO","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.2300033569336","94.629997253418","95.011589050293","94.7141418457031","95.5007476806641","96.0619354248047","96.3109359741211","96.232666015625","96.5861968994141","","","99.3822326660156","99.2497787475586","99.3103561401367","93.8717193603516","","",
"Tunisia","TUN","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.1722259521484","74.0105972290039","74.7149887084961","75.5621032714844","52.1131973266602","74.9410705566406","75.5617294311523","75.623046875","64.378791809082","76.0711517333984","","","56.6217994689941","83.1604156494141","",
"Turkiye","TUR","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.6699981689453","79.3399963378906","79.3300018310547","80.0299987792969","81.0699996948242","82.6500015258789","85.1900024414062","86.4700012207031","86.9599990844727","87.3000030517578","87.8300018310547","88.2799987792969","88.9499969482422","89.5","83.0473327636719","91.0400009155273","84.411735534668","85.0500640869141","85.367561340332","86.2253494262695","",
"Tuvalu","TUV","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.2185668945312","78.6250686645508","","93.2548828125","","","51.683349609375","","",
"Tanzania","TZA","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.8699989318848","","","","","","","","57.1754493713379","","64.7900009155273","","60.5052337646484","61.4973907470703","","","63.8002510070801","","3.04347705841064","","67.1932373046875","","",
"Uganda","UGA","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.6100006103516","","","","","","34.8899993896484","","44.2700004577637","40.9303970336914","32.5","","43.4376525878906","","42.2576599121094","80.3073577880859","","51.9894905090332","","86.4019927978516","","","",
"Ukraine","UKR","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.1800003051758","","","","","","","","","","","","","","","","","100","100","100","100","","","",
"Upper middle income","UMC","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uruguay","URY","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","53.3899993896484","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.2399978637695","","","82.9499969482422","","85.4300003051758","85.4199981689453","85.6699981689453","87.3899993896484","88.1699981689453","88.5699996948242","89.120002746582","89.379997253418","89.8499984741211","90.1999969482422","91.0999984741211","91.3300018310547","","92.0899963378906","92.8600006103516","92.7801284790039","",
"United States","USA","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","94.4899978637695","","","","","","","","","","96.4300003051758","","","","","","","","","","","","","","","","","","","","","","","","98.5599975585938","98.4199981689453","98.5400009155273","","98.6800003051758","98.5899963378906","98.6900024414062","98.7200012207031","98.7900009155273","98.870002746582","98.7900009155273","98.7699966430664","98.879997253418","97.5959396362305","99.0299987792969","99.6493682861328","99.0599975585938","97.2861862182617","99.0299987792969","99.6513290405273","",
"Uzbekistan","UZB","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.9899978637695","100","100","100","100","","",
"St. Vincent and the Grenadines","VCT","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.2900009155273","","","","","","","",
"Venezuela, RB","VEN","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.3000030517578","76.6500015258789","76.4000015258789","76.2300033569336","77.0400009155273","78.4100036621094","80.0500030517578","80.8600006103516","82.0899963378906","82.6600036621094","83.4199981689453","84.3300018310547","85.1600036621094","85.8000030517578","86.25","87.7399978637695","92.7099990844727","96.3873291015625","","","","","","","",
"British Virgin Islands","VGB","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Viet Nam","VNM","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","71.25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.0638046264648","78.6555709838867","79.1305541992188","79.3005599975586","79.7825012207031","80.208251953125","81.4377822875977","81.3865432739258","81.3454055786133","88.629997253418","83.5403594970703","85.5898742675781","87.2300033569336","87.3013229370117","",
"Vanuatu","VUT","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","28.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.176643371582","","","","","","","","","90.9164276123047","88.1431427001953","","","","",
"World","WLD","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Samoa","WSM","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","43.3400001525879","","","","","","","","","","","","","","","","","","","","96.2900009155273","","","","","","","","","","99.0199966430664","92.5769424438477","","","","","93.1145248413086","","93.4853897094727","","","94.5463256835938","","",
"Kosovo","XKX","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.8291282653809","","","","","","","","","45.5135803222656","",
"South Africa","ZAF","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","36.439998626709","","","","","","","","","","39.8899993896484","","","","","33.6500015258789","","","","","","","","","","","","","","","","62.2599983215332","68.6800003051758","70.8399963378906","71.4700012207031","72.2200012207031","72.9899978637695","74.1100006103516","74.3600006103516","77.9700012207031","78.4599990844727","79.0899963378906","81.0999984741211","80.8460998535156","81.7799987792969","82.379997253418","82.5453948974609","85.8499984741211","84.2133026123047","86.2799987792969","88.4449768066406","87.9899978637695","87.2301559448242","87.5662231445312","",
"Zambia","ZMB","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.1504592895508","","87.8890075683594","60.810718536377","85.9723434448242","88.7138519287109","88.5033950805664","88.7637710571289","","",
"Zimbabwe","ZWE","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.1800003051758","","","","","","","","","92.4586181640625","80.879997253418","","75.7799987792969","73.8740234375","","82.4499969482422","","75.0012283325195","","94.824333190918","94.8789672851562","","",
